open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
1205.24,1210.14,1185.0,1194.45,3426755,600519.SH,2026-07-03,贵州茅台,NA,CNY
1186.0,1215.0,1180.0,1206.91,4097001,600519.SH,2026-07-06,贵州茅台,NA,CNY
1200.0,1202.0,1188.11,1188.8,2736500,600519.SH,2026-07-07,贵州茅台,NA,CNY
1188.77,1200.98,1177.0,1199.3,2577602,600519.SH,2026-07-08,贵州茅台,NA,CNY
1191.0,1191.99,1178.0,1182.19,3409634,600519.SH,2026-07-09,贵州茅台,NA,CNY
1182.2,1204.98,1170.28,1204.98,5221255,600519.SH,2026-07-10,贵州茅台,NA,CNY
1197.12,1215.0,1190.19,1210.99,4198257,600519.SH,2026-07-13,贵州茅台,NA,CNY
1208.99,1226.87,1205.0,1214.88,4352726,600519.SH,2026-07-14,贵州茅台,NA,CNY
1203.66,1256.6,1198.66,1251.06,7194371,600519.SH,2026-07-15,贵州茅台,NA,CNY
1252.0,1267.97,1245.05,1258.99,4761114,600519.SH,2026-07-16,贵州茅台,NA,CNY
1269.01,1269.33,1238.98,1253.0,5841730,600519.SH,2026-07-17,贵州茅台,NA,CNY
1270.0,1329.0,1266.0,1327.5,10615115,600519.SH,2026-07-20,贵州茅台,NA,CNY
1338.98,1344.7,1296.87,1308.0,7714770,600519.SH,2026-07-21,贵州茅台,NA,CNY
1300.0,1308.0,1283.24,1305.0,6518140,600519.SH,2026-07-22,贵州茅台,NA,CNY
1299.8,1303.0,1285.43,1292.01,3391769,600519.SH,2026-07-23,贵州茅台,NA,CNY
1305.0,1309.21,1286.2,1297.41,3569892,600519.SH,2026-07-24,贵州茅台,NA,CNY
1308.0,1308.0,1279.58,1289.5,3199044,600519.SH,2026-07-27,贵州茅台,NA,CNY
1299.0,1320.0,1289.52,1320.0,5313457,600519.SH,2026-07-28,贵州茅台,NA,CNY
1333.83,1343.48,1312.06,1321.0,6232985,600519.SH,2026-07-29,贵州茅台,NA,CNY
1323.0,1362.0,1322.0,1361.76,7187261,600519.SH,2026-07-30,贵州茅台,NA,CNY
1330.03,1355.72,1325.77,1350.6,5512752,600519.SH,2026-07-31,贵州茅台,NA,CNY
1350.6,1363.35,1346.0,1358.98,3614686,600519.SH,2026-08-03,贵州茅台,NA,CNY
1350.06,1350.94,1328.36,1328.36,3745031,600519.SH,2026-08-04,贵州茅台,NA,CNY
1328.36,1333.8,1303.5,1306.45,4268859,600519.SH,2026-08-05,贵州茅台,NA,CNY
1310.0,1314.4,1300.01,1308.55,2546328,600519.SH,2026-08-06,贵州茅台,NA,CNY
1308.66,1315.28,1301.0,1309.22,2497581,600519.SH,2026-08-07,贵州茅台,NA,CNY
1325.0,1359.97,1318.08,1348.86,6268572,600519.SH,2026-08-10,贵州茅台,NA,CNY
1348.0,1352.65,1338.0,1346.5,2707300,600519.SH,2026-08-11,贵州茅台,NA,CNY
1346.5,1356.88,1332.51,1343.0,3505960,600519.SH,2026-08-12,贵州茅台,NA,CNY
1338.0,1359.6,1337.0,1355.29,3235348,600519.SH,2026-08-13,贵州茅台,NA,CNY
1355.0,1359.0,1338.14,1341.99,2985315,600519.SH,2026-08-14,贵州茅台,NA,CNY
1295.0,1301.0,1280.34,1293.09,7842956,600519.SH,2026-08-17,贵州茅台,NA,CNY
1291.0,1302.9,1285.17,1297.99,3872283,600519.SH,2026-08-18,贵州茅台,NA,CNY
1300.0,1308.88,1290.5,1307.88,3754751,600519.SH,2026-08-19,贵州茅台,NA,CNY
1299.8,1306.88,1291.0,1291.5,2533166,600519.SH,2026-08-20,贵州茅台,NA,CNY
1291.5,1291.5,1272.01,1272.83,3347231,600519.SH,2026-08-21,贵州茅台,NA,CNY
1271.01,1313.8,1270.33,1304.66,4843957,600519.SH,2026-08-24,贵州茅台,NA,CNY
1311.89,1317.0,1301.11,1304.0,2111118,600519.SH,2026-08-25,贵州茅台,NA,CNY
1300.0,1314.45,1295.0,1302.8,2173083,600519.SH,2026-08-26,贵州茅台,NA,CNY
1304.0,1305.0,1288.0,1292.3,2476747,600519.SH,2026-08-27,贵州茅台,NA,CNY
1289.0,1297.89,1288.0,1297.4,1612611,600519.SH,2026-08-28,贵州茅台,NA,CNY
1297.99,1305.0,1286.0,1299.52,2324759,600519.SH,2026-08-31,贵州茅台,NA,CNY
1295.0,1307.99,1286.1,1299.56,3266402,600519.SH,2026-09-01,贵州茅台,NA,CNY
1302.8,1303.0,1291.2,1297.5,2030845,600519.SH,2026-09-02,贵州茅台,NA,CNY
1297.5,1305.0,1293.02,1298.88,1774765,600519.SH,2026-09-03,贵州茅台,NA,CNY
1295.88,1338.86,1295.6,1330.0,4541564,600519.SH,2026-09-04,贵州茅台,NA,CNY
1324.0,1333.6,1312.66,1316.01,2524962,600519.SH,2026-09-07,贵州茅台,NA,CNY
1318.0,1323.0,1309.05,1309.3,1753404,600519.SH,2026-09-08,贵州茅台,NA,CNY
1305.01,1309.3,1286.68,1290.88,3222611,600519.SH,2026-09-09,贵州茅台,NA,CNY
1291.0,1294.99,1282.0,1285.13,1890022,600519.SH,2026-09-10,贵州茅台,NA,CNY
1285.15,1286.15,1263.01,1275.16,3480142,600519.SH,2026-09-11,贵州茅台,NA,CNY
1277.27,1285.53,1270.36,1277.96,1657146,600519.SH,2026-09-14,贵州茅台,NA,CNY
1281.0,1284.5,1271.28,1272.75,1376172,600519.SH,2026-09-15,贵州茅台,NA,CNY
1273.93,1274.98,1254.1,1258.0,2623524,600519.SH,2026-09-16,贵州茅台,NA,CNY
1257.98,1267.6,1254.0,1266.98,1755380,600519.SH,2026-09-17,贵州茅台,NA,CNY
1262.99,1265.88,1256.1,1257.12,2489087,600519.SH,2026-09-18,贵州茅台,NA,CNY
1259.0,1259.95,1250.8,1252.57,2501689,600519.SH,2026-09-21,贵州茅台,NA,CNY
3738.0622,3738.0622,3711.2049,3714.6037,92596479,000300.SH,2023-09-25,NA,NA,CNY
3711.7106,3723.8481,3692.6172,3692.8928,78044525,000300.SH,2023-09-26,NA,NA,CNY
3694.9607,3731.1405,3694.3938,3700.495,91629210,000300.SH,2023-09-27,NA,NA,CNY
3711.2117,3716.0569,3685.3001,3689.5172,85221719,000300.SH,2023-09-28,NA,NA,CNY
3678.929,3694.1713,3641.9966,3684.7272,102148058,000300.SH,2023-10-09,NA,NA,CNY
3696.2542,3701.2562,3655.589,3657.1259,99163730,000300.SH,2023-10-10,NA,NA,CNY
3674.7514,3689.5347,3658.355,3667.5483,102091587,000300.SH,2023-10-11,NA,NA,CNY
3697.9337,3711.4985,3682.8418,3702.3824,114363225,000300.SH,2023-10-12,NA,NA,CNY
3677.9585,3678.1913,3652.3094,3663.4104,98287987,000300.SH,2023-10-13,NA,NA,CNY
3664.039,3664.039,3615.7686,3626.5972,91853118,000300.SH,2023-10-16,NA,NA,CNY
3635.2994,3645.5654,3619.1277,3639.4018,90745188,000300.SH,2023-10-17,NA,NA,CNY
3631.0671,3632.0579,3608.9768,3610.5767,94545879,000300.SH,2023-10-18,NA,NA,CNY
3588.5154,3588.5154,3532.3059,3533.5445,111737520,000300.SH,2023-10-19,NA,NA,CNY
3518.3464,3535.6623,3501.725,3510.5889,98518605,000300.SH,2023-10-20,NA,NA,CNY
3500.199,3505.3468,3450.6456,3474.2438,96561652,000300.SH,2023-10-23,NA,NA,CNY
3481.7644,3495.0039,3453.1016,3487.1302,115547289,000300.SH,2023-10-24,NA,NA,CNY
3524.2965,3531.8314,3500.9154,3504.4576,128009617,000300.SH,2023-10-25,NA,NA,CNY
3484.7807,3515.5716,3478.0503,3514.1448,105143566,000300.SH,2023-10-26,NA,NA,CNY
3501.171,3576.5861,3494.5488,3562.3851,120225108,000300.SH,2023-10-27,NA,NA,CNY
3554.1055,3592.7188,3554.0238,3583.7718,144010426,000300.SH,2023-10-30,NA,NA,CNY
3581.6759,3581.6759,3554.5822,3572.5056,112587267,000300.SH,2023-10-31,NA,NA,CNY
3605.7576,3606.4126,3564.6421,3571.0268,97645538,000300.SH,2023-11-01,NA,NA,CNY
3580.0672,3597.1699,3553.7406,3554.1889,90359643,000300.SH,2023-11-02,NA,NA,CNY
3558.5303,3596.101,3558.5303,3584.1364,97542101,000300.SH,2023-11-03,NA,NA,CNY
3608.3187,3635.7897,3600.6304,3632.6084,152982463,000300.SH,2023-11-06,NA,NA,CNY
3623.7849,3628.4615,3606.2975,3619.7593,110288591,000300.SH,2023-11-07,NA,NA,CNY
3610.6434,3627.0479,3591.8248,3611.0723,110594230,000300.SH,2023-11-08,NA,NA,CNY
3603.1082,3624.4141,3601.3744,3612.8263,111872057,000300.SH,2023-11-09,NA,NA,CNY
3596.0688,3599.4519,3576.1011,3586.4893,102107034,000300.SH,2023-11-10,NA,NA,CNY
3593.9109,3599.3897,3562.7682,3579.4141,96707649,000300.SH,2023-11-13,NA,NA,CNY
3581.1034,3600.1483,3568.882,3582.0584,100884158,000300.SH,2023-11-14,NA,NA,CNY
3616.8765,3620.6007,3596.9158,3607.2454,104929218,000300.SH,2023-11-15,NA,NA,CNY
3600.9813,3605.2898,3572.3636,3572.3641,87464780,000300.SH,2023-11-16,NA,NA,CNY
3561.3112,3573.6819,3547.0287,3568.0685,87319207,000300.SH,2023-11-17,NA,NA,CNY
3569.7314,3586.9731,3545.1038,3576.3233,91080445,000300.SH,2023-11-20,NA,NA,CNY
3587.8779,3615.0569,3575.682,3581.0674,108594314,000300.SH,2023-11-21,NA,NA,CNY
3569.4389,3574.3782,3544.4162,3544.4162,84784381,000300.SH,2023-11-22,NA,NA,CNY
3541.4416,3562.0675,3529.939,3561.5204,84800167,000300.SH,2023-11-23,NA,NA,CNY
3560.6462,3560.6462,3533.9955,3538.0087,85018403,000300.SH,2023-11-24,NA,NA,CNY
3534.4445,3534.4445,3492.8623,3511.9424,99102314,000300.SH,2023-11-27,NA,NA,CNY
3510.6554,3521.0463,3501.1093,3518.5232,89335789,000300.SH,2023-11-28,NA,NA,CNY
3518.8836,3519.198,3482.2444,3488.3073,98841412,000300.SH,2023-11-29,NA,NA,CNY
3485.5171,3505.1273,3481.4515,3496.2028,101350820,000300.SH,2023-11-30,NA,NA,CNY
3494.2234,3494.2234,3452.1728,3482.8813,108530941,000300.SH,2023-12-01,NA,NA,CNY
3481.0449,3488.133,3459.611,3460.138,97156826,000300.SH,2023-12-04,NA,NA,CNY
3450.0898,3450.0898,3393.8139,3394.2571,100472007,000300.SH,2023-12-05,NA,NA,CNY
3387.8798,3420.2773,3382.9457,3399.598,105805519,000300.SH,2023-12-06,NA,NA,CNY
3394.3064,3404.4074,3369.7675,3391.2823,97713248,000300.SH,2023-12-07,NA,NA,CNY
3391.8585,3409.3845,3383.4479,3399.4618,129522054,000300.SH,2023-12-08,NA,NA,CNY
3378.0517,3426.6106,3346.8902,3419.4548,139626249,000300.SH,2023-12-11,NA,NA,CNY
3409.9976,3427.5456,3406.1013,3426.803,105590013,000300.SH,2023-12-12,NA,NA,CNY
3418.6413,3418.6413,3369.605,3369.605,95285367,000300.SH,2023-12-13,NA,NA,CNY
3387.3847,3399.1394,3350.7648,3351.9639,83655135,000300.SH,2023-12-14,NA,NA,CNY
3365.9388,3388.5047,3339.519,3341.5517,97787783,000300.SH,2023-12-15,NA,NA,CNY
3329.191,3352.3458,3314.9095,3329.3657,90526826,000300.SH,2023-12-18,NA,NA,CNY
3325.6596,3345.7795,3313.1874,3334.0412,83808118,000300.SH,2023-12-19,NA,NA,CNY
3334.332,3338.5434,3297.3652,3297.5022,92412868,000300.SH,2023-12-20,NA,NA,CNY
3285.6049,3339.3552,3283.9883,3330.8698,102546198,000300.SH,2023-12-21,NA,NA,CNY
3329.4668,3359.0601,3315.8976,3337.2281,105220133,000300.SH,2023-12-22,NA,NA,CNY
3330.3333,3348.882,3330.3333,3347.4508,74542693,000300.SH,2023-12-25,NA,NA,CNY
3345.3952,3345.4171,3315.937,3324.7902,74732935,000300.SH,2023-12-26,NA,NA,CNY
3326.9267,3341.2659,3309.6731,3336.3572,94403928,000300.SH,2023-12-27,NA,NA,CNY
3335.5572,3423.4018,3331.2082,3414.5403,148064851,000300.SH,2023-12-28,NA,NA,CNY
3411.1094,3432.5412,3409.5795,3431.1099,114928932,000300.SH,2023-12-29,NA,NA,CNY
3426.2684,3426.2684,3386.3522,3386.3522,116180726,000300.SH,2024-01-02,NA,NA,CNY
3379.7501,3392.8504,3362.6617,3378.2971,105613851,000300.SH,2024-01-03,NA,NA,CNY
3375.0207,3375.0207,3323.8647,3347.0519,106721013,000300.SH,2024-01-04,NA,NA,CNY
3341.3061,3372.5444,3313.5542,3329.1114,126400574,000300.SH,2024-01-05,NA,NA,CNY
3322.6051,3333.516,3283.3421,3286.0564,117429485,000300.SH,2024-01-08,NA,NA,CNY
3286.7083,3304.6008,3273.8431,3292.4994,109330465,000300.SH,2024-01-09,NA,NA,CNY
3281.6692,3312.9161,3268.2471,3277.129,94199366,000300.SH,2024-01-10,NA,NA,CNY
3275.3086,3311.1137,3266.7911,3295.6717,108789735,000300.SH,2024-01-11,NA,NA,CNY
3284.358,3310.4704,3279.6987,3284.1667,96853555,000300.SH,2024-01-12,NA,NA,CNY
3270.1029,3306.9217,3261.2687,3280.9195,88851530,000300.SH,2024-01-15,NA,NA,CNY
3272.571,3300.8762,3260.4362,3300.8762,113276665,000300.SH,2024-01-16,NA,NA,CNY
3291.1392,3291.1392,3229.082,3229.082,108769728,000300.SH,2024-01-17,NA,NA,CNY
3214.2844,3279.2538,3171.6329,3274.7286,174909168,000300.SH,2024-01-18,NA,NA,CNY
3261.2393,3286.9415,3251.8136,3269.7763,118501408,000300.SH,2024-01-19,NA,NA,CNY
3262.4685,3281.4205,3193.1776,3218.9016,148705628,000300.SH,2024-01-22,NA,NA,CNY
3208.4316,3249.5306,3188.1259,3231.9329,122012000,000300.SH,2024-01-23,NA,NA,CNY
3245.9592,3281.4892,3190.4674,3277.1089,154371954,000300.SH,2024-01-24,NA,NA,CNY
3274.3391,3344.2426,3269.7943,3342.9189,196833614,000300.SH,2024-01-25,NA,NA,CNY
3326.6465,3351.9692,3315.1265,3333.8213,180664005,000300.SH,2024-01-26,NA,NA,CNY
3335.3936,3351.3715,3303.9604,3303.9604,184164795,000300.SH,2024-01-29,NA,NA,CNY
3283.8977,3300.204,3244.9719,3245.0387,143649350,000300.SH,2024-01-30,NA,NA,CNY
3231.5425,3252.1475,3201.9264,3215.3518,153143469,000300.SH,2024-01-31,NA,NA,CNY
3202.2564,3251.7582,3191.8968,3217.7109,145516792,000300.SH,2024-02-01,NA,NA,CNY
3219.8734,3235.4079,3108.3515,3179.6276,173758089,000300.SH,2024-02-02,NA,NA,CNY
3164.25,3233.8485,3111.5184,3200.4218,203042970,000300.SH,2024-02-05,NA,NA,CNY
3185.2498,3314.512,3182.8216,3311.6922,202713099,000300.SH,2024-02-06,NA,NA,CNY
3314.0306,3343.6303,3289.6704,3343.6303,216647933,000300.SH,2024-02-07,NA,NA,CNY
3351.4052,3367.2101,3336.9779,3364.9297,189977578,000300.SH,2024-02-08,NA,NA,CNY
3393.1916,3403.8078,3364.1418,3403.8078,183319800,000300.SH,2024-02-19,NA,NA,CNY
3395.1916,3415.8943,3380.103,3410.8542,140734581,000300.SH,2024-02-20,NA,NA,CNY
3390.3619,3500.1338,3383.6911,3456.8713,188879362,000300.SH,2024-02-21,NA,NA,CNY
3450.3518,3486.6826,3448.4135,3486.6747,141020784,000300.SH,2024-02-22,NA,NA,CNY
3491.3367,3507.5592,3472.968,3489.7416,144821273,000300.SH,2024-02-23,NA,NA,CNY
3485.5427,3492.6061,3445.3889,3453.3585,151248331,000300.SH,2024-02-26,NA,NA,CNY
3440.0516,3494.7874,3437.4422,3494.7874,139528246,000300.SH,2024-02-27,NA,NA,CNY
3499.8257,3521.6574,3450.2598,3450.2598,189837548,000300.SH,2024-02-28,NA,NA,CNY
3437.8984,3516.0826,3437.8984,3516.0826,155944532,000300.SH,2024-02-29,NA,NA,CNY
3515.0587,3544.3595,3503.459,3537.8038,162709570,000300.SH,2024-03-01,NA,NA,CNY
3538.366,3548.6901,3519.7599,3540.8686,163244613,000300.SH,2024-03-04,NA,NA,CNY
3524.9644,3570.6935,3519.0816,3565.5143,166422389,000300.SH,2024-03-05,NA,NA,CNY
3556.5323,3577.3883,3545.1013,3551.0481,143076613,000300.SH,2024-03-06,NA,NA,CNY
3548.1007,3569.9185,3522.8964,3529.7195,148110510,000300.SH,2024-03-07,NA,NA,CNY
3529.5509,3548.5055,3511.577,3544.9099,125792664,000300.SH,2024-03-08,NA,NA,CNY
3545.9427,3589.2635,3542.2789,3589.2635,148202825,000300.SH,2024-03-11,NA,NA,CNY
3592.5826,3605.6976,3574.2117,3597.4939,180685560,000300.SH,2024-03-12,NA,NA,CNY
3594.4211,3594.4211,3563.3685,3572.361,144590590,000300.SH,2024-03-13,NA,NA,CNY
3571.7885,3597.46,3545.612,3562.2229,140962722,000300.SH,2024-03-14,NA,NA,CNY
3554.9068,3572.8091,3533.6798,3569.993,138316044,000300.SH,2024-03-15,NA,NA,CNY
3577.0564,3604.0519,3573.404,3603.528,160379438,000300.SH,2024-03-18,NA,NA,CNY
3593.3396,3610.7389,3577.188,3577.6303,145571786,000300.SH,2024-03-19,NA,NA,CNY
3568.7158,3589.5456,3568.4341,3585.3838,129528966,000300.SH,2024-03-20,NA,NA,CNY
3593.07,3601.1145,3575.0331,3581.0902,130743377,000300.SH,2024-03-21,NA,NA,CNY
3571.2736,3575.7171,3522.8404,3545.0023,139227358,000300.SH,2024-03-22,NA,NA,CNY
3536.7136,3564.9604,3525.7634,3525.7634,137015724,000300.SH,2024-03-25,NA,NA,CNY
3526.6818,3547.6461,3518.6018,3543.7467,126209535,000300.SH,2024-03-26,NA,NA,CNY
3538.7244,3542.9624,3502.7866,3502.7866,128626763,000300.SH,2024-03-27,NA,NA,CNY
3498.482,3551.2143,3489.3861,3520.9648,143334717,000300.SH,2024-03-28,NA,NA,CNY
3516.883,3538.2378,3516.883,3537.4843,128643290,000300.SH,2024-03-29,NA,NA,CNY
3551.5815,3600.9193,3551.5815,3595.6466,162776561,000300.SH,2024-04-01,NA,NA,CNY
3593.2206,3596.1903,3568.7539,3580.6759,141272972,000300.SH,2024-04-02,NA,NA,CNY
3578.6835,3582.4324,3558.874,3567.8031,135592331,000300.SH,2024-04-03,NA,NA,CNY
3553.5554,3567.82,3535.7688,3536.4077,155304283,000300.SH,2024-04-08,NA,NA,CNY
3533.3849,3543.7141,3518.8601,3533.4871,129670942,000300.SH,2024-04-09,NA,NA,CNY
3528.9679,3531.2295,3490.0525,3504.7086,128790274,000300.SH,2024-04-10,NA,NA,CNY
3485.0294,3520.5893,3484.9252,3504.2447,126534395,000300.SH,2024-04-11,NA,NA,CNY
3505.7499,3516.6988,3470.0611,3475.8389,128921116,000300.SH,2024-04-12,NA,NA,CNY
3473.5047,3552.4125,3473.5047,3549.0759,183941250,000300.SH,2024-04-15,NA,NA,CNY
3533.3636,3545.5034,3503.6158,3511.1146,176153065,000300.SH,2024-04-16,NA,NA,CNY
3509.1318,3565.9389,3498.0324,3565.403,168466398,000300.SH,2024-04-17,NA,NA,CNY
3550.5562,3602.7902,3547.5996,3569.8018,178574105,000300.SH,2024-04-18,NA,NA,CNY
3550.6087,3560.9492,3529.3237,3541.6619,147281505,000300.SH,2024-04-19,NA,NA,CNY
3536.1844,3558.1642,3528.0186,3530.9045,150579042,000300.SH,2024-04-22,NA,NA,CNY
3525.6681,3533.7584,3499.9838,3506.2249,143113504,000300.SH,2024-04-23,NA,NA,CNY
3514.0108,3524.537,3495.6494,3521.6219,121739851,000300.SH,2024-04-24,NA,NA,CNY
3510.6396,3543.9699,3505.1999,3530.2813,115187722,000300.SH,2024-04-25,NA,NA,CNY
3531.9647,3588.4003,3531.9647,3584.2686,197216133,000300.SH,2024-04-26,NA,NA,CNY
3584.5427,3645.8229,3578.7597,3623.9124,222721381,000300.SH,2024-04-29,NA,NA,CNY
3619.2586,3630.7092,3604.3943,3604.3943,191296899,000300.SH,2024-04-30,NA,NA,CNY
3654.0485,3668.2565,3645.738,3657.8767,208018007,000300.SH,2024-05-06,NA,NA,CNY
3657.0007,3665.684,3648.376,3659.0076,164834286,000300.SH,2024-05-07,NA,NA,CNY
3650.7484,3650.9355,3628.6984,3630.2233,130035336,000300.SH,2024-05-08,NA,NA,CNY
3630.4142,3669.7593,3630.4142,3664.561,146559017,000300.SH,2024-05-09,NA,NA,CNY
3669.0869,3674.6088,3641.7639,3666.2771,150720536,000300.SH,2024-05-10,NA,NA,CNY
3646.3491,3673.6211,3634.6049,3664.6907,157267455,000300.SH,2024-05-13,NA,NA,CNY
3668.2254,3675.776,3646.7092,3657.0454,133406490,000300.SH,2024-05-14,NA,NA,CNY
3651.0536,3656.5277,3624.002,3626.0559,123522764,000300.SH,2024-05-15,NA,NA,CNY
3636.6007,3657.4831,3626.334,3640.3592,154630503,000300.SH,2024-05-16,NA,NA,CNY
3638.5613,3677.9696,3627.447,3677.9696,164570417,000300.SH,2024-05-17,NA,NA,CNY
3682.0615,3703.0287,3677.4426,3690.9623,184609423,000300.SH,2024-05-20,NA,NA,CNY
3682.2868,3684.6106,3665.1524,3676.1611,130678283,000300.SH,2024-05-21,NA,NA,CNY
3675.6471,3691.8804,3667.0885,3684.451,151914605,000300.SH,2024-05-22,NA,NA,CNY
3672.8403,3674.3654,3633.5051,3641.7917,142572990,000300.SH,2024-05-23,NA,NA,CNY
3630.827,3650.8734,3599.6678,3601.4754,124791177,000300.SH,2024-05-24,NA,NA,CNY
3606.645,3638.1514,3603.7131,3635.7079,131272644,000300.SH,2024-05-27,NA,NA,CNY
3633.2535,3638.9703,3605.9213,3609.1724,123532238,000300.SH,2024-05-28,NA,NA,CNY
3609.0708,3633.1971,3602.8198,3613.5223,115906321,000300.SH,2024-05-29,NA,NA,CNY
3607.0522,3624.0352,3586.7543,3594.3121,122602995,000300.SH,2024-05-30,NA,NA,CNY
3599.8196,3614.6439,3579.9247,3579.9247,112462019,000300.SH,2024-05-31,NA,NA,CNY
3577.3798,3600.6044,3567.8713,3588.7483,141054591,000300.SH,2024-06-03,NA,NA,CNY
3583.8104,3622.5012,3580.2771,3615.6714,124545096,000300.SH,2024-06-04,NA,NA,CNY
3610.3601,3623.3232,3594.1056,3594.7936,110906766,000300.SH,2024-06-05,NA,NA,CNY
3602.1554,3625.0109,3584.171,3592.2454,137893517,000300.SH,2024-06-06,NA,NA,CNY
3594.6335,3603.0698,3552.0853,3574.1143,131103026,000300.SH,2024-06-07,NA,NA,CNY
3555.8186,3565.3113,3525.8945,3542.8771,134522306,000300.SH,2024-06-11,NA,NA,CNY
3539.0947,3551.1706,3531.5657,3544.1225,122813729,000300.SH,2024-06-12,NA,NA,CNY
3548.2162,3551.0771,3520.1802,3526.1306,123245462,000300.SH,2024-06-13,NA,NA,CNY
3514.7998,3547.1473,3503.5233,3541.5331,171516942,000300.SH,2024-06-14,NA,NA,CNY
3521.4365,3540.7932,3520.7381,3536.1986,137433438,000300.SH,2024-06-17,NA,NA,CNY
3533.4875,3551.7085,3532.7845,3545.5902,123671838,000300.SH,2024-06-18,NA,NA,CNY
3543.3599,3543.3599,3524.8449,3528.749,106642797,000300.SH,2024-06-19,NA,NA,CNY
3525.1687,3533.9865,3500.131,3503.2817,111617396,000300.SH,2024-06-20,NA,NA,CNY
3496.3428,3505.5123,3473.8283,3495.6198,109186615,000300.SH,2024-06-21,NA,NA,CNY
3473.6392,3505.7752,3471.2164,3476.8102,117990184,000300.SH,2024-06-24,NA,NA,CNY
3475.1648,3483.2189,3440.6464,3457.9023,118448118,000300.SH,2024-06-25,NA,NA,CNY
3451.5389,3487.3964,3442.2982,3480.2648,105898861,000300.SH,2024-06-26,NA,NA,CNY
3467.2888,3471.1423,3452.5775,3454.1175,114918101,000300.SH,2024-06-27,NA,NA,CNY
3443.6744,3484.678,3443.6744,3461.657,135409153,000300.SH,2024-06-28,NA,NA,CNY
3458.2636,3479.9548,3443.8086,3478.1827,121829770,000300.SH,2024-07-01,NA,NA,CNY
3472.4527,3488.3189,3464.5237,3471.7857,121650121,000300.SH,2024-07-02,NA,NA,CNY
3471.5556,3478.7047,3454.9942,3463.4141,103857108,000300.SH,2024-07-03,NA,NA,CNY
3468.2958,3483.3098,3444.928,3445.8128,104429909,000300.SH,2024-07-04,NA,NA,CNY
3443.3588,3451.0386,3399.6693,3431.0605,116609659,000300.SH,2024-07-05,NA,NA,CNY
3420.8033,3428.0418,3395.9123,3401.7604,115528218,000300.SH,2024-07-08,NA,NA,CNY
3396.8044,3448.9279,3384.8086,3439.8111,131629443,000300.SH,2024-07-09,NA,NA,CNY
3425.8818,3447.505,3423.6483,3428.9657,127203456,000300.SH,2024-07-10,NA,NA,CNY
3451.0442,3473.9837,3438.118,3468.169,145892466,000300.SH,2024-07-11,NA,NA,CNY
3459.9564,3479.0958,3457.3633,3472.4014,130874589,000300.SH,2024-07-12,NA,NA,CNY
3462.6113,3481.4613,3460.7915,3476.2467,118517083,000300.SH,2024-07-15,NA,NA,CNY
3466.8523,3500.2943,3464.3655,3498.2827,120659017,000300.SH,2024-07-16,NA,NA,CNY
3494.209,3514.4753,3486.2229,3501.5836,131802062,000300.SH,2024-07-17,NA,NA,CNY
3483.2975,3522.7995,3475.7236,3520.931,123768199,000300.SH,2024-07-18,NA,NA,CNY
3500.8052,3545.3383,3493.0734,3539.0156,132447975,000300.SH,2024-07-19,NA,NA,CNY
3538.4012,3540.1874,3494.0143,3514.9249,132126337,000300.SH,2024-07-22,NA,NA,CNY
3509.7887,3509.7887,3439.8779,3439.8779,128897660,000300.SH,2024-07-23,NA,NA,CNY
3432.3459,3451.4196,3408.4129,3418.1663,127036263,000300.SH,2024-07-24,NA,NA,CNY
3404.611,3415.8557,3383.7991,3399.2716,131022242,000300.SH,2024-07-25,NA,NA,CNY
3403.7084,3420.8201,3388.6601,3409.2931,124195558,000300.SH,2024-07-26,NA,NA,CNY
3404.3663,3408.5024,3388.8444,3390.742,109787786,000300.SH,2024-07-29,NA,NA,CNY
3380.6893,3380.6893,3352.8043,3369.3821,104952164,000300.SH,2024-07-30,NA,NA,CNY
3364.0268,3445.0042,3364.0268,3442.0844,171959177,000300.SH,2024-07-31,NA,NA,CNY
3443.1397,3448.3361,3419.1872,3419.2666,136323464,000300.SH,2024-08-01,NA,NA,CNY
3393.9167,3419.1023,3380.9645,3384.3919,116615255,000300.SH,2024-08-02,NA,NA,CNY
3362.1117,3409.0314,3343.3205,3343.3205,142812516,000300.SH,2024-08-05,NA,NA,CNY
3367.3517,3376.7956,3318.6251,3342.9789,119340279,000300.SH,2024-08-06,NA,NA,CNY
3338.5909,3362.3839,3329.9658,3341.489,95084377,000300.SH,2024-08-07,NA,NA,CNY
3332.4281,3364.7855,3320.8432,3342.9369,92495695,000300.SH,2024-08-08,NA,NA,CNY
3358.128,3366.6688,3331.6274,3331.6274,91511626,000300.SH,2024-08-09,NA,NA,CNY
3327.5561,3338.0771,3319.8908,3325.8645,79938754,000300.SH,2024-08-12,NA,NA,CNY
3328.0138,3335.014,3310.1909,3334.3903,84489679,000300.SH,2024-08-13,NA,NA,CNY
3332.7866,3332.7866,3309.1,3309.2389,78742407,000300.SH,2024-08-14,NA,NA,CNY
3301.4455,3356.7644,3297.9711,3341.953,104766399,000300.SH,2024-08-15,NA,NA,CNY
3342.0346,3356.9071,3335.6239,3345.634,96519083,000300.SH,2024-08-16,NA,NA,CNY
3344.2614,3375.9621,3343.7116,3356.9677,105571110,000300.SH,2024-08-19,NA,NA,CNY
3361.6394,3362.3338,3321.6397,3332.7034,101668331,000300.SH,2024-08-20,NA,NA,CNY
